Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2022-01-22,@ EDM,1,1,2,1,0,0,0,0,0,0,0,4,19:58,23,2022,202122,0,19:58,19:58,1198,EDM,EDM
2022-01-24,vs STL,0,5,5,3,0,0,0,0,0,0,0,3,19:10,22,2022,202122,1,19:10,19:10,1150,STL,STL
2022-01-26,@ CBJ,2,0,2,3,0,0,0,0,0,0,0,6,19:26,20,2022,202122,0,19:26,19:26,1166,CBJ,CBJ
2022-01-27,@ STL,0,0,0,0,0,0,0,0,0,0,0,2,15:14,21,2022,202122,0,15:14,15:14,914,STL,STL
2022-01-29,vs VAN,0,0,0,0,0,0,0,0,0,0,0,1,20:37,23,2022,202122,1,20:37,20:37,1237,VAN,VAN
2022-02-01,@ DAL,0,1,1,0,0,0,0,0,0,0,0,3,17:36,21,2022,202122,0,17:36,17:36,1056,DAL,DAL
2022-02-02,@ ARI,0,0,0,0,0,0,0,0,0,0,0,2,21:29,24,2022,202122,0,21:29,21:29,1289,ARI,ARI
2022-02-09,vs VEG,1,2,3,3,0,0,0,0,0,0,0,2,17:45,21,2022,202122,1,17:45,17:45,1065,VEG,VEG
2022-02-10,vs TOR,0,1,1,2,0,0,0,0,0,0,0,2,17:14,23,2022,202122,1,17:14,17:14,1034,TOR,TOR
2022-02-12,vs NYI,0,1,1,1,0,0,0,0,0,0,0,1,16:10,22,2022,202122,1,16:10,16:10,970,NYI,NYI
2022-02-15,vs CBJ,1,0,1,1,0,0,0,0,0,1,0,2,17:43,22,2022,202122,1,17:43,17:43,1063,CBJ,CBJ
2022-02-16,vs ANA,1,2,3,1,0,1,1,0,0,0,0,3,18:43,22,2022,202122,1,18:43,18:43,1123,ANA,ANA
2022-02-19,vs SEA,1,1,2,1,2,0,0,0,0,0,0,4,18:45,22,2022,202122,1,18:45,18:45,1125,SEA,SEA
2022-02-21,vs WPG,0,0,0,1,0,0,0,0,0,0,0,4,19:00,22,2022,202122,1,19:00,19:00,1140,WPG,WPG
2022-02-24,@ VAN,0,0,0,-2,2,0,0,0,0,0,0,2,16:17,19,2022,202122,0,16:17,16:17,977,VAN,VAN
2022-02-26,vs MIN,2,1,3,1,2,2,2,0,0,0,0,4,14:39,18,2022,202122,1,14:39,14:39,879,MIN,MIN
2022-03-01,@ MIN,1,1,2,0,4,1,1,0,0,0,0,2,13:44,21,2022,202122,0,13:44,13:44,824,MIN,MIN
2022-03-03,vs MTL,0,0,0,1,2,0,0,0,0,0,0,2,15:47,20,2022,202122,1,15:47,15:47,947,MTL,MTL
2022-03-05,@ COL,0,3,3,0,2,0,0,0,0,0,0,2,19:03,26,2022,202122,0,19:03,19:03,1143,COL,COL
2022-03-07,vs EDM,0,1,1,1,2,0,0,0,0,0,0,1,15:39,19,2022,202122,1,15:39,15:39,939,EDM,EDM
2022-03-08,vs WSH,0,0,0,0,0,0,0,0,0,0,0,3,18:43,21,2022,202122,1,18:43,18:43,1123,WSH,WSH
2022-03-10,vs TBL,0,1,1,1,0,0,0,0,0,0,0,5,14:38,20,2022,202122,1,14:38,14:38,878,TBL,TBL
2022-03-12,vs DET,0,2,2,0,0,0,0,0,0,0,0,5,16:14,20,2022,202122,1,16:14,16:14,974,DET,DET
2022-03-13,@ COL,0,0,0,-1,2,0,0,0,0,0,0,4,20:43,24,2022,202122,0,20:43,20:43,1243,COL,COL
2022-03-16,vs NJD,1,2,3,2,0,0,0,0,0,1,0,4,15:23,23,2022,202122,1,15:23,15:23,923,NJD,NJD
2022-03-18,vs BUF,0,0,0,-1,0,0,0,0,0,0,0,0,18:21,23,2022,202122,1,18:21,18:21,1101,BUF,BUF
2022-03-19,@ VAN,1,2,3,1,0,0,0,0,0,0,0,2,16:30,20,2022,202122,0,16:30,16:30,990,VAN,VAN
2022-03-22,vs SJS,0,2,2,1,0,0,0,0,0,0,0,4,19:12,24,2022,202122,1,19:12,19:12,1152,SJS,SJS
2022-03-25,vs ARI,1,1,2,0,0,0,0,0,0,0,0,5,18:24,20,2022,202122,1,18:24,18:24,1104,ARI,ARI
2022-03-26,vs EDM,2,2,4,4,4,0,0,0,0,1,0,3,15:48,22,2022,202122,1,15:48,15:48,948,EDM,EDM
2022-03-29,vs COL,0,1,1,0,0,0,0,0,0,0,0,5,19:45,22,2022,202122,1,19:45,19:45,1185,COL,COL
2022-03-31,vs LAK,0,0,0,0,0,0,0,0,0,0,0,1,17:34,22,2022,202122,1,17:34,17:34,1054,LAK,LAK
2022-04-02,vs STL,0,1,1,-2,0,0,0,0,0,0,0,4,17:42,20,2022,202122,1,17:42,17:42,1062,STL,STL
2022-04-04,@ LAK,0,1,1,2,6,0,0,0,0,0,0,6,18:19,21,2022,202122,0,18:19,18:19,1099,LAK,LAK
2022-04-06,@ ANA,1,0,1,2,0,0,0,0,0,0,0,2,18:11,23,2022,202122,0,18:11,18:11,1091,ANA,ANA
2022-04-07,@ SJS,1,2,3,3,0,0,0,0,0,0,0,3,17:53,21,2022,202122,0,17:53,17:53,1073,SJS,SJS
2022-04-09,@ SEA,0,0,0,0,0,0,0,0,0,0,0,0,16:59,24,2022,202122,0,16:59,16:59,1019,SEA,SEA
2022-04-12,vs SEA,3,0,3,2,0,1,1,0,0,0,0,6,18:50,22,2022,202122,1,18:50,18:50,1130,SEA,SEA
2022-04-14,vs VEG,0,0,0,-1,0,0,0,0,0,0,0,2,15:20,22,2022,202122,1,15:20,15:20,920,VEG,VEG
2022-04-16,vs ARI,2,2,4,4,0,0,0,0,0,0,0,3,16:48,19,2022,202122,1,16:48,16:48,1008,ARI,ARI
2022-04-18,@ CHI,0,2,2,2,0,0,0,0,0,0,0,2,19:36,23,2022,202122,0,19:36,19:36,1176,CHI,CHI
2022-04-19,@ NSH,0,1,1,-1,2,0,0,0,0,0,0,2,20:54,23,2022,202122,0,20:54,20:54,1254,NSH,NSH
2022-04-21,vs DAL,1,0,1,0,0,1,1,0,0,0,0,2,21:08,23,2022,202122,1,21:08,21:08,1268,DAL,DAL
2022-04-23,vs VAN,0,1,1,2,2,0,0,0,0,0,0,1,17:49,24,2022,202122,1,17:49,17:49,1069,VAN,VAN
2022-04-26,@ NSH,1,0,1,1,4,0,0,0,0,0,0,4,16:44,20,2022,202122,0,16:44,16:44,1004,NSH,NSH
2022-04-28,@ MIN,0,1,1,2,0,0,0,0,0,0,0,0,22:36,24,2022,202122,0,22:36,22:36,1356,MIN,MIN
2022-04-29,@ WPG,1,0,1,-1,0,0,0,0,0,0,0,2,18:39,21,2022,202122,0,18:39,18:39,1119,WPG,WPG
2021-01-14,@ WPG,1,0,1,2,2,0,0,0,0,0,0,5,19:32,25,2021,202021,0,19:32,19:32,1172,WPG,WPG
2021-01-16,vs VAN,1,1,2,0,0,1,1,0,0,0,0,5,16:05,21,2021,202021,1,16:05,16:05,965,VAN,VAN
2021-01-18,vs VAN,0,0,0,1,0,0,0,0,0,0,0,3,23:02,24,2021,202021,1,23:02,23:02,1382,VAN,VAN
2021-01-24,vs TOR,1,0,1,-1,0,1,1,0,0,0,0,9,22:58,23,2021,202021,1,22:58,22:58,1378,TOR,TOR
2021-01-26,vs TOR,0,0,0,0,0,0,0,0,0,0,0,4,20:02,23,2021,202021,1,20:02,20:02,1202,TOR,TOR
2021-01-28,@ MTL,0,0,0,-1,5,0,0,0,0,0,0,1,18:47,20,2021,202021,0,18:47,18:47,1127,MTL,MTL
2021-01-30,@ MTL,0,1,1,1,0,0,0,0,0,0,0,1,18:40,22,2021,202021,0,18:40,18:40,1120,MTL,MTL
2021-02-01,@ WPG,0,1,1,1,0,0,0,0,0,0,0,2,17:38,21,2021,202021,0,17:38,17:38,1058,WPG,WPG
2021-02-02,@ WPG,2,0,2,2,2,0,0,0,0,0,0,4,24:16,23,2021,202021,0,24:16,24:16,1456,WPG,WPG
2021-02-04,@ WPG,0,0,0,-3,0,0,0,0,0,0,0,2,18:56,20,2021,202021,0,18:56,18:56,1136,WPG,WPG
2021-02-06,vs EDM,0,1,1,1,4,0,0,0,0,0,0,1,17:27,24,2021,202021,1,17:27,17:27,1047,EDM,EDM
2021-02-09,vs WPG,0,1,1,0,0,0,0,0,0,0,0,2,19:25,22,2021,202021,1,19:25,19:25,1165,WPG,WPG
2021-02-11,@ VAN,0,0,0,1,0,0,0,0,0,0,0,3,17:20,23,2021,202021,0,17:20,17:20,1040,VAN,VAN
2021-02-13,@ VAN,0,0,0,-1,0,0,0,0,0,0,0,3,22:34,28,2021,202021,0,22:34,22:34,1354,VAN,VAN
2021-02-15,@ VAN,0,0,0,1,2,0,0,0,0,0,0,3,18:49,23,2021,202021,0,18:49,18:49,1129,VAN,VAN
2021-02-17,vs VAN,0,0,0,-1,0,0,0,0,0,0,0,4,20:44,27,2021,202021,1,20:44,20:44,1244,VAN,VAN
2021-02-19,vs EDM,0,0,0,0,2,0,0,0,0,0,0,3,23:07,24,2021,202021,1,23:07,23:07,1387,EDM,EDM
2021-02-20,@ EDM,0,1,1,-2,0,0,0,0,0,0,0,7,21:22,25,2021,202021,0,21:22,21:22,1282,EDM,EDM
2021-02-22,@ TOR,1,1,2,0,0,1,1,0,0,0,0,6,18:46,23,2021,202021,0,18:46,18:46,1126,TOR,TOR
2021-02-24,@ TOR,0,1,1,0,2,0,0,0,0,0,0,2,17:28,24,2021,202021,0,17:28,17:28,1048,TOR,TOR
2021-02-25,@ OTT,0,0,0,-1,0,0,0,0,0,0,0,4,18:31,23,2021,202021,0,18:31,18:31,1111,OTT,OTT
2021-02-27,@ OTT,1,1,2,2,0,0,0,0,0,0,0,3,20:48,23,2021,202021,0,20:48,20:48,1248,OTT,OTT
2021-03-01,@ OTT,0,0,0,-2,0,0,0,0,0,0,0,2,20:49,24,2021,202021,0,20:49,20:49,1249,OTT,OTT
2021-03-04,vs OTT,0,3,3,2,2,0,0,0,0,0,0,2,13:43,23,2021,202021,1,13:43,13:43,823,OTT,OTT
2021-03-06,@ EDM,0,0,0,-1,7,0,0,0,0,0,0,1,15:47,25,2021,202021,0,15:47,15:47,947,EDM,EDM
2021-03-07,vs OTT,0,2,2,2,0,0,0,0,0,0,0,2,22:32,27,2021,202021,1,22:32,22:32,1352,OTT,OTT
2021-03-11,vs MTL,0,0,0,0,0,0,0,0,0,0,0,2,15:37,21,2021,202021,1,15:37,15:37,937,MTL,MTL
2021-03-13,vs MTL,0,1,1,0,0,0,0,0,0,0,0,4,15:36,22,2021,202021,1,15:36,15:36,936,MTL,MTL
2021-03-15,vs EDM,0,0,0,2,0,0,0,0,0,0,0,2,14:38,21,2021,202021,1,14:38,14:38,878,EDM,EDM
2021-03-17,vs EDM,0,2,2,1,0,0,0,0,0,0,0,2,15:25,19,2021,202021,1,15:25,15:25,925,EDM,EDM
2021-03-19,@ TOR,1,0,1,2,5,0,0,0,0,0,0,1,13:09,18,2021,202021,0,13:09,13:09,789,TOR,TOR
2021-03-20,@ TOR,0,0,0,-2,2,0,0,0,0,0,0,1,19:47,22,2021,202021,0,19:47,19:47,1187,TOR,TOR
2021-03-22,@ OTT,0,0,0,0,0,0,0,0,0,0,0,1,15:25,19,2021,202021,0,15:25,15:25,925,OTT,OTT
2021-03-24,@ OTT,0,0,0,-2,0,0,0,0,0,0,0,1,13:45,16,2021,202021,0,13:45,13:45,825,OTT,OTT
2021-03-26,vs WPG,1,0,1,1,0,0,0,0,0,0,0,4,18:54,21,2021,202021,1,18:54,18:54,1134,WPG,WPG
2021-03-27,vs WPG,0,0,0,1,0,0,0,0,0,0,0,2,16:45,23,2021,202021,1,16:45,16:45,1005,WPG,WPG
2021-03-29,vs WPG,0,1,1,-2,2,0,0,0,0,0,0,2,17:31,22,2021,202021,1,17:31,17:31,1051,WPG,WPG
2021-04-02,@ EDM,1,0,1,1,4,0,0,0,0,0,0,1,15:55,21,2021,202021,0,15:55,15:55,955,EDM,EDM
2021-04-04,vs TOR,0,0,0,-2,0,0,0,0,0,0,0,1,15:54,21,2021,202021,1,15:54,15:54,954,TOR,TOR
2021-04-05,vs TOR,0,0,0,-2,0,0,0,0,0,0,0,3,13:03,20,2021,202021,1,13:03,13:03,783,TOR,TOR
2021-04-10,vs EDM,0,0,0,1,0,0,0,0,0,0,0,1,16:31,20,2021,202021,1,16:31,16:31,991,EDM,EDM
2021-04-13,@ TOR,0,1,1,0,0,0,0,0,0,0,0,0,16:52,22,2021,202021,0,16:52,16:52,1012,TOR,TOR
2021-04-14,@ MTL,0,0,0,1,0,0,0,0,0,0,0,5,18:15,21,2021,202021,0,18:15,18:15,1095,MTL,MTL
2021-04-16,@ MTL,0,1,1,1,2,0,0,0,0,0,0,0,19:39,24,2021,202021,0,19:39,19:39,1179,MTL,MTL
2021-04-19,vs OTT,0,0,0,0,0,0,0,0,0,0,0,3,17:21,21,2021,202021,1,17:21,17:21,1041,OTT,OTT
2021-04-23,vs MTL,0,0,0,-1,0,0,0,0,0,0,0,3,20:11,26,2021,202021,1,20:11,20:11,1211,MTL,MTL
2021-04-24,vs MTL,0,1,1,1,0,0,0,0,0,0,0,0,17:05,21,2021,202021,1,17:05,17:05,1025,MTL,MTL
2021-04-26,vs MTL,0,0,0,0,0,0,0,0,0,0,0,3,16:56,23,2021,202021,1,16:56,16:56,1016,MTL,MTL
2021-04-29,@ EDM,0,2,2,2,2,0,0,0,0,0,0,3,16:25,21,2021,202021,0,16:25,16:25,985,EDM,EDM
2021-05-01,@ EDM,0,1,1,-1,4,0,0,0,0,0,0,5,17:15,23,2021,202021,0,17:15,17:15,1035,EDM,EDM
2021-05-05,vs WPG,0,0,0,-2,0,0,0,0,0,0,0,2,19:10,23,2021,202021,1,19:10,19:10,1150,WPG,WPG
2021-05-09,vs OTT,1,2,3,2,2,0,0,0,0,0,0,4,17:35,19,2021,202021,1,17:35,17:35,1055,OTT,OTT
2021-05-13,vs VAN,1,1,2,2,0,1,1,0,0,0,0,1,18:48,23,2021,202021,1,18:48,18:48,1128,VAN,VAN
2021-05-16,@ VAN,1,0,1,-2,0,0,0,0,0,0,0,3,20:55,27,2021,202021,0,20:55,20:55,1255,VAN,VAN
2021-05-18,@ VAN,1,0,1,-1,0,0,0,0,0,0,0,2,17:35,21,2021,202021,0,17:35,17:35,1055,VAN,VAN
2021-05-19,vs VAN,2,0,2,2,4,0,0,0,0,0,0,5,15:40,22,2021,202021,1,15:40,15:40,940,VAN,VAN
2019-10-03,@ COL,0,1,1,-2,0,0,0,0,0,0,0,3,17:57,23,2019,201920,0,17:57,17:57,1077,COL,COL
2019-10-05,vs VAN,0,0,0,0,0,0,0,0,0,0,0,3,13:05,18,2019,201920,1,13:05,13:05,785,VAN,VAN
2019-10-08,vs LAK,2,1,3,3,0,0,0,0,0,0,0,2,20:25,26,2019,201920,1,20:25,20:25,1225,LAK,LAK
2019-10-10,@ DAL,0,1,1,1,2,0,0,0,0,0,0,0,18:24,22,2019,201920,0,18:24,18:24,1104,DAL,DAL
2019-10-12,@ VEG,0,1,1,-1,0,0,0,0,0,0,0,1,12:51,19,2019,201920,0,12:51,12:51,771,VEG,VEG
2019-10-13,@ SJS,0,0,0,-2,0,0,0,0,0,0,0,5,19:07,19,2019,201920,0,19:07,19:07,1147,SJS,SJS
2019-10-15,vs PHI,0,0,0,1,2,0,0,0,0,0,0,2,18:10,29,2019,201920,1,18:10,18:10,1090,PHI,PHI
2019-10-17,vs DET,0,1,1,0,0,0,0,0,0,0,0,3,19:34,19,2019,201920,1,19:34,19:34,1174,DET,DET
2019-10-19,@ LAK,0,0,0,-2,14,0,0,0,0,0,0,1,12:33,17,2019,201920,0,12:33,12:33,753,LAK,LAK
2019-10-20,@ ANA,0,1,1,1,0,0,0,0,0,0,0,1,15:58,20,2019,201920,0,15:58,15:58,958,ANA,ANA
2019-10-22,vs WSH,0,0,0,-1,0,0,0,0,0,0,0,1,19:37,20,2019,201920,1,19:37,19:37,1177,WSH,WSH
2019-10-24,vs FLA,2,0,2,-1,0,0,0,0,0,0,0,3,18:28,24,2019,201920,1,18:28,18:28,1108,FLA,FLA
2019-10-26,@ WPG,0,0,0,-1,0,0,0,0,0,0,0,6,22:04,19,2019,201920,0,22:04,22:04,1324,WPG,WPG
2019-10-29,@ CAR,0,0,0,0,2,0,0,0,0,0,0,8,20:58,25,2019,201920,0,20:58,20:58,1258,CAR,CAR
2019-10-31,@ NSH,2,1,3,1,0,0,0,0,0,1,0,4,23:15,25,2019,201920,0,23:15,23:15,1395,NSH,NSH
2019-11-02,@ CBJ,1,0,1,1,0,0,0,0,0,0,0,6,16:26,22,2019,201920,0,16:26,16:26,986,CBJ,CBJ
2019-11-03,@ WSH,0,1,1,0,0,0,0,0,0,0,0,1,17:22,25,2019,201920,0,17:22,17:22,1042,WSH,WSH
2019-11-05,vs ARI,2,1,3,1,0,1,1,0,0,1,0,3,21:34,24,2019,201920,1,21:34,21:34,1294,ARI,ARI
2019-11-07,vs NJD,0,0,0,1,0,0,0,0,0,0,0,2,17:55,20,2019,201920,1,17:55,17:55,1075,NJD,NJD
2019-11-09,vs STL,1,0,1,2,0,0,0,0,0,0,0,4,17:45,26,2019,201920,1,17:45,17:45,1065,STL,STL
2019-11-13,vs DAL,0,1,1,-1,0,0,0,0,0,0,0,5,19:59,22,2019,201920,1,19:59,19:59,1199,DAL,DAL
2019-11-16,@ ARI,0,0,0,-2,4,0,0,0,0,0,0,1,17:44,19,2019,201920,0,17:44,17:44,1064,ARI,ARI
2019-11-17,@ VEG,0,0,0,0,4,0,0,0,0,0,0,1,15:14,18,2019,201920,0,15:14,15:14,914,VEG,VEG
2019-11-19,vs COL,0,0,0,-1,0,0,0,0,0,0,0,2,19:55,21,2019,201920,1,19:55,19:55,1195,COL,COL
2019-11-21,@ STL,0,0,0,-1,0,0,0,0,0,0,0,2,20:40,23,2019,201920,0,20:40,20:40,1240,STL,STL
2019-11-23,@ PHI,0,0,0,2,0,0,0,0,0,0,0,3,20:38,24,2019,201920,0,20:38,20:38,1238,PHI,PHI
2019-11-25,@ PIT,0,1,1,-1,0,0,0,0,0,0,0,2,19:38,23,2019,201920,0,19:38,19:38,1178,PIT,PIT
2019-11-27,@ BUF,1,1,2,1,0,0,0,0,0,0,0,2,19:33,23,2019,201920,0,19:33,19:33,1173,BUF,BUF
2019-11-30,vs OTT,0,1,1,0,0,0,0,0,0,0,0,4,18:07,18,2019,201920,1,18:07,18:07,1087,OTT,OTT
2019-12-05,vs BUF,0,1,1,-1,2,0,0,0,0,0,0,0,14:44,20,2019,201920,1,14:44,14:44,884,BUF,BUF
2019-12-07,vs LAK,0,0,0,0,0,0,0,0,0,0,0,1,20:00,23,2019,201920,1,20:00,20:00,1200,LAK,LAK
2019-12-09,@ COL,1,1,2,0,0,1,1,0,0,0,0,3,18:02,26,2019,201920,0,18:02,18:02,1082,COL,COL
2019-12-12,vs TOR,0,0,0,-1,0,0,0,0,0,0,0,2,17:54,24,2019,201920,1,17:54,17:54,1074,TOR,TOR
2019-12-14,vs CAR,0,0,0,-1,0,0,0,0,0,0,0,4,18:41,20,2019,201920,1,18:41,18:41,1121,CAR,CAR
2019-12-17,vs PIT,0,0,0,-2,0,0,0,0,0,0,0,4,18:41,19,2019,201920,1,18:41,18:41,1121,PIT,PIT
2019-12-19,vs MTL,1,1,2,-1,0,0,0,0,0,0,0,2,19:54,24,2019,201920,1,19:54,19:54,1194,MTL,MTL
2019-12-22,@ DAL,1,2,3,1,0,1,1,0,0,1,0,4,16:24,20,2019,201920,0,16:24,16:24,984,DAL,DAL
2019-12-23,@ MIN,0,0,0,-2,0,0,0,0,0,0,0,1,16:59,22,2019,201920,0,16:59,16:59,1019,MIN,MIN
2019-12-27,@ EDM,1,0,1,3,0,0,0,0,0,1,0,4,15:33,21,2019,201920,0,15:33,15:33,933,EDM,EDM
2019-12-29,vs VAN,0,2,2,0,4,0,0,0,0,0,0,2,17:00,25,2019,201920,1,17:00,17:00,1020,VAN,VAN
2019-12-31,vs CHI,0,1,1,-3,0,0,0,0,0,0,0,5,16:44,22,2019,201920,1,16:44,16:44,1004,CHI,CHI
2020-01-02,vs NYR,0,0,0,0,0,0,0,0,0,0,0,1,20:11,23,2020,201920,1,20:11,20:11,1211,NYR,NYR
2020-01-05,@ MIN,0,0,0,0,0,0,0,0,0,0,0,2,18:00,22,2020,201920,0,18:00,18:00,1080,MIN,MIN
2020-01-07,@ CHI,0,2,2,1,0,0,0,0,0,0,0,4,18:52,22,2020,201920,0,18:52,18:52,1132,CHI,CHI
2020-01-09,vs MIN,0,0,0,0,0,0,0,0,0,0,0,2,14:52,17,2020,201920,1,14:52,14:52,892,MIN,MIN
2020-01-11,vs EDM,0,0,0,1,0,0,0,0,0,0,0,1,17:29,20,2020,201920,1,17:29,17:29,1049,EDM,EDM
2020-01-13,@ MTL,0,0,0,0,0,0,0,0,0,0,0,1,19:35,19,2020,201920,0,19:35,19:35,1175,MTL,MTL
2020-01-16,@ TOR,0,0,0,0,0,0,0,0,0,0,0,2,17:11,21,2020,201920,0,17:11,17:11,1031,TOR,TOR
2020-01-18,@ OTT,0,0,0,-3,0,0,0,0,0,0,0,6,19:27,21,2020,201920,0,19:27,19:27,1167,OTT,OTT
2020-01-28,vs STL,1,1,2,-2,0,1,1,0,0,0,0,2,20:00,25,2020,201920,1,20:00,20:00,1200,STL,STL
2020-01-29,@ EDM,0,1,1,2,7,0,0,0,0,0,0,3,19:37,26,2020,201920,0,19:37,19:37,1177,EDM,EDM
2020-02-01,vs EDM,1,0,1,1,15,0,0,0,0,0,0,1,16:40,20,2020,201920,1,16:40,16:40,1000,EDM,EDM
2020-02-04,vs SJS,0,0,0,-2,0,0,0,0,0,0,0,5,18:42,22,2020,201920,1,18:42,18:42,1122,SJS,SJS
2020-02-06,vs NSH,0,1,1,0,0,0,0,0,0,0,0,3,20:15,23,2020,201920,1,20:15,20:15,1215,NSH,NSH
2020-02-08,@ VAN,1,0,1,0,5,0,0,0,0,0,0,5,14:33,19,2020,201920,0,14:33,14:33,873,VAN,VAN
2020-02-10,@ SJS,1,0,1,0,0,1,1,0,0,0,0,2,21:47,22,2020,201920,0,21:47,21:47,1307,SJS,SJS
2020-02-12,@ LAK,0,1,1,1,4,0,0,0,0,0,0,2,22:29,22,2020,201920,0,22:29,22:29,1349,LAK,LAK
2020-02-13,@ ANA,0,1,1,1,0,0,0,0,0,0,0,1,14:02,18,2020,201920,0,14:02,14:02,842,ANA,ANA
2020-02-15,vs CHI,0,1,1,-4,0,0,0,0,0,0,0,5,18:30,20,2020,201920,1,18:30,18:30,1110,CHI,CHI
2020-02-17,vs ANA,1,1,2,3,0,0,0,0,0,0,0,8,20:16,22,2020,201920,1,20:16,20:16,1216,ANA,ANA
2020-02-21,vs BOS,0,1,1,0,5,0,0,0,0,0,0,1,17:34,24,2020,201920,1,17:34,17:34,1054,BOS,BOS
2020-02-23,@ DET,0,0,0,1,0,0,0,0,0,0,0,3,17:19,19,2020,201920,0,17:19,17:19,1039,DET,DET
2020-02-25,@ BOS,1,2,3,3,0,0,0,0,0,0,0,3,19:05,24,2020,201920,0,19:05,19:05,1145,BOS,BOS
2020-02-27,@ NSH,0,1,1,1,2,0,0,0,0,0,0,3,17:31,21,2020,201920,0,17:31,17:31,1051,NSH,NSH
2020-02-29,@ TBL,0,1,1,1,0,0,0,0,0,0,0,1,21:28,22,2020,201920,0,21:28,21:28,1288,TBL,TBL
2020-03-01,@ FLA,0,0,0,0,2,0,0,0,0,0,0,2,16:27,19,2020,201920,0,16:27,16:27,987,FLA,FLA
2020-03-04,vs CBJ,1,0,1,0,0,0,0,0,0,0,0,3,19:40,22,2020,201920,1,19:40,19:40,1180,CBJ,CBJ
2020-03-06,vs ARI,0,3,3,0,0,0,0,0,0,0,0,1,16:34,21,2020,201920,1,16:34,16:34,994,ARI,ARI
2020-03-08,vs VEG,1,0,1,-2,0,0,0,0,0,0,0,2,19:37,24,2020,201920,1,19:37,19:37,1177,VEG,VEG
2018-10-03,@ VAN,1,0,1,0,2,0,0,0,0,0,0,3,22:19,23,2018,201819,0,22:19,22:19,1339,VAN,VAN
2018-10-06,vs VAN,0,4,4,1,2,0,0,0,0,0,0,1,17:11,19,2018,201819,1,17:11,17:11,1031,VAN,VAN
2018-10-09,@ NSH,0,1,1,0,2,0,0,0,0,0,0,3,14:48,23,2018,201819,0,14:48,14:48,888,NSH,NSH
2018-10-11,@ STL,0,1,1,1,2,0,0,0,0,0,0,2,15:46,18,2018,201819,0,15:46,15:46,946,STL,STL
2018-10-13,@ COL,0,0,0,0,2,0,0,0,0,0,0,5,19:27,24,2018,201819,0,19:27,19:27,1167,COL,COL
2018-10-17,vs BOS,1,1,2,2,0,0,0,0,0,0,0,2,16:59,21,2018,201819,1,16:59,16:59,1019,BOS,BOS
2018-10-19,vs NSH,1,0,1,-2,0,1,1,0,0,0,0,2,18:14,21,2018,201819,1,18:14,18:14,1094,NSH,NSH
2018-10-21,@ NYR,0,0,0,0,0,0,0,0,0,0,0,2,16:28,19,2018,201819,0,16:28,16:28,988,NYR,NYR
2018-10-23,@ MTL,0,2,2,2,0,0,0,0,0,0,0,1,17:59,20,2018,201819,0,17:59,17:59,1079,MTL,MTL
2018-10-25,vs PIT,0,0,0,-4,0,0,0,0,0,0,0,1,15:36,21,2018,201819,1,15:36,15:36,936,PIT,PIT
2018-10-27,vs WSH,1,0,1,0,0,0,0,0,0,0,0,2,19:17,26,2018,201819,1,19:17,19:17,1157,WSH,WSH
2018-10-29,@ TOR,0,0,0,1,2,0,0,0,0,0,0,1,20:14,23,2018,201819,0,20:14,20:14,1214,TOR,TOR
2018-10-30,@ BUF,1,0,1,1,4,0,0,0,0,0,0,4,19:16,24,2018,201819,0,19:16,19:16,1156,BUF,BUF
2018-11-01,vs COL,0,3,3,2,0,0,0,0,0,0,0,2,18:25,24,2018,201819,1,18:25,18:25,1105,COL,COL
2018-11-03,vs CHI,1,0,1,0,0,0,0,0,0,0,0,2,19:36,25,2018,201819,1,19:36,19:36,1176,CHI,CHI
2018-11-07,@ ANA,1,0,1,-1,2,1,1,0,0,0,0,4,20:30,24,2018,201819,0,20:30,20:30,1230,ANA,ANA
2018-11-10,@ LAK,0,0,0,0,0,0,0,0,0,0,0,2,15:07,17,2018,201819,0,15:07,15:07,907,LAK,LAK
2018-11-11,@ SJS,0,0,0,-3,0,0,0,0,0,0,0,0,15:24,17,2018,201819,0,15:24,15:24,924,SJS,SJS
2018-11-15,vs MTL,2,0,2,0,0,1,1,0,0,0,0,6,17:17,21,2018,201819,1,17:17,17:17,1037,MTL,MTL
2018-11-17,vs EDM,0,0,0,0,0,0,0,0,0,0,0,1,17:33,22,2018,201819,1,17:33,17:33,1053,EDM,EDM
2018-11-19,vs VEG,2,2,4,1,0,1,1,0,0,0,0,2,13:21,17,2018,201819,1,13:21,13:21,801,VEG,VEG
2018-11-21,vs WPG,1,1,2,2,2,0,0,0,0,0,0,3,15:28,21,2018,201819,1,15:28,15:28,928,WPG,WPG
2018-11-23,@ VEG,0,0,0,0,2,0,0,0,0,0,0,1,17:39,19,2018,201819,0,17:39,17:39,1059,VEG,VEG
2018-11-25,@ ARI,0,0,0,0,2,0,0,0,0,0,0,2,15:26,21,2018,201819,0,15:26,15:26,926,ARI,ARI
2018-11-28,vs DAL,0,0,0,-1,0,0,0,0,0,0,0,3,18:41,20,2018,201819,1,18:41,18:41,1121,DAL,DAL
2018-11-30,vs LAK,0,2,2,2,0,0,0,0,0,0,0,2,18:27,22,2018,201819,1,18:27,18:27,1107,LAK,LAK
2018-12-02,@ CHI,0,0,0,0,0,0,0,0,0,0,0,3,16:34,22,2018,201819,0,16:34,16:34,994,CHI,CHI
