Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2023-12-23,vs SJS,0,2,2,1,0,0,0,0,0,0,0,0,21:08,25,2023,202324,1,21:08,21:08,1268,SJS,SJS
2023-12-28,vs PHI,0,0,0,-1,0,0,0,0,0,0,0,2,17:23,24,2023,202324,1,17:23,17:23,1043,PHI,PHI
2024-01-02,vs OTT,1,1,2,1,0,0,0,0,0,1,0,2,18:13,26,2024,202324,1,18:13,18:13,1093,OTT,OTT
2024-01-04,@ STL,0,0,0,0,0,0,0,0,0,0,0,1,21:15,26,2024,202324,0,21:15,21:15,1275,STL,STL
2024-01-06,@ NJD,2,1,3,5,0,0,0,0,0,0,0,2,18:29,27,2024,202324,0,18:29,18:29,1109,NJD,NJD
2024-01-08,@ NYR,1,0,1,2,0,0,0,0,0,0,0,1,19:25,28,2024,202324,0,19:25,19:25,1165,NYR,NYR
2024-01-09,@ NYI,0,1,1,1,0,0,0,0,0,0,0,4,20:01,24,2024,202324,0,20:01,20:01,1201,NYI,NYI
2024-01-11,@ PIT,0,3,3,1,2,0,0,0,0,0,0,1,19:27,30,2024,202324,0,19:27,19:27,1167,PIT,PIT
2024-01-13,@ BUF,0,0,0,0,7,0,0,0,0,0,0,1,17:53,31,2024,202324,0,17:53,17:53,1073,BUF,BUF
2024-01-15,@ CBJ,1,1,2,1,2,0,0,0,0,0,0,2,19:06,30,2024,202324,0,19:06,19:06,1146,CBJ,CBJ
2024-01-18,vs ARI,0,1,1,0,0,0,0,0,0,0,0,0,21:49,25,2024,202324,1,21:49,21:49,1309,ARI,ARI
2024-01-20,vs TOR,1,1,2,-2,0,1,1,0,0,1,0,1,19:01,25,2024,202324,1,19:01,19:01,1141,TOR,TOR
2024-01-22,vs CHI,0,0,0,0,0,0,0,0,0,0,0,1,14:36,20,2024,202324,1,14:36,14:36,876,CHI,CHI
2024-01-24,vs STL,0,1,1,1,0,0,0,0,0,0,0,0,23:29,26,2024,202324,1,23:29,23:29,1409,STL,STL
2024-01-27,vs CBJ,0,3,3,-1,0,0,0,0,0,0,0,4,20:31,28,2024,202324,1,20:31,20:31,1231,CBJ,CBJ
2024-02-06,@ CAR,1,0,1,1,0,0,0,0,0,1,0,3,18:09,24,2024,202324,0,18:09,18:09,1089,CAR,CAR
2024-02-08,@ BOS,0,0,0,-2,4,0,0,0,0,0,0,1,13:54,19,2024,202324,0,13:54,13:54,834,BOS,BOS
2024-02-10,@ DET,0,0,0,1,0,0,0,0,0,0,0,8,18:56,27,2024,202324,0,18:56,18:56,1136,DET,DET
2024-02-11,@ WSH,1,0,1,1,0,0,0,0,0,1,0,3,18:44,24,2024,202324,0,18:44,18:44,1124,WSH,WSH
2024-02-13,@ CHI,0,0,0,0,2,0,0,0,0,0,0,3,18:58,20,2024,202324,0,18:58,18:58,1138,CHI,CHI
2024-02-15,vs DET,1,0,1,1,0,0,0,0,0,0,0,2,19:38,25,2024,202324,1,19:38,19:38,1178,DET,DET
2024-02-17,vs WPG,0,0,0,1,2,0,0,0,0,0,0,4,22:22,23,2024,202324,1,22:22,22:22,1342,WPG,WPG
2024-02-19,@ MIN,3,1,4,2,2,1,1,0,0,0,0,4,19:18,27,2024,202324,0,19:18,19:18,1158,MIN,MIN
2024-02-20,@ COL,1,0,1,0,2,0,0,0,0,0,0,1,19:24,25,2024,202324,0,19:24,19:24,1164,COL,COL
2024-02-22,@ SEA,1,0,1,0,0,0,0,0,0,0,0,2,21:05,24,2024,202324,0,21:05,21:05,1265,SEA,SEA
2024-02-24,vs BOS,0,3,3,2,0,0,0,0,0,0,0,4,20:26,31,2024,202324,1,20:26,20:26,1226,BOS,BOS
2024-02-27,vs PIT,1,1,2,0,0,0,0,1,1,0,0,4,21:39,32,2024,202324,1,21:39,21:39,1299,PIT,PIT
2024-02-29,vs LAK,0,1,1,-2,0,0,0,0,0,0,0,5,19:50,25,2024,202324,1,19:50,19:50,1190,LAK,LAK
2024-03-03,@ ANA,0,1,1,1,0,0,0,0,0,0,0,2,20:07,22,2024,202324,0,20:07,20:07,1207,ANA,ANA
2024-03-05,@ LAK,1,0,1,0,0,0,0,0,0,1,0,3,19:55,29,2024,202324,0,19:55,19:55,1195,LAK,LAK
2024-03-07,@ VEG,0,0,0,0,0,0,0,0,0,0,0,2,20:15,27,2024,202324,0,20:15,20:15,1215,VEG,VEG
2024-03-09,vs WPG,1,0,1,1,0,0,0,0,0,1,0,1,15:55,23,2024,202324,1,15:55,15:55,955,WPG,WPG
2024-03-13,vs COL,1,1,2,1,0,0,0,0,0,0,0,2,17:17,24,2024,202324,1,17:17,17:17,1037,COL,COL
2024-03-16,vs WSH,0,0,0,1,0,0,0,0,0,0,0,2,20:48,25,2024,202324,1,20:48,20:48,1248,WSH,WSH
2024-03-19,vs BUF,0,2,2,0,0,0,0,0,0,0,0,6,19:44,23,2024,202324,1,19:44,19:44,1184,BUF,BUF
2024-03-21,vs MTL,0,0,0,-1,0,0,0,0,0,0,0,3,17:48,22,2024,202324,1,17:48,17:48,1068,MTL,MTL
2024-03-23,vs CGY,1,0,1,-1,2,1,1,0,0,1,0,4,15:51,24,2024,202324,1,15:51,15:51,951,CGY,CGY
2024-03-25,vs LAK,0,1,1,1,0,0,0,0,0,0,0,1,21:00,26,2024,202324,1,21:00,21:00,1260,LAK,LAK
2024-03-28,vs DAL,1,0,1,0,0,0,0,0,0,0,0,1,20:36,24,2024,202324,1,20:36,20:36,1236,DAL,DAL
2024-03-31,vs ANA,0,2,2,0,0,0,0,0,0,0,0,2,19:00,21,2024,202324,1,19:00,19:00,1140,ANA,ANA
2024-04-02,@ VEG,0,1,1,-1,0,0,0,0,0,0,0,3,19:22,24,2024,202324,0,19:22,19:22,1162,VEG,VEG
2024-04-03,@ ARI,0,1,1,0,7,0,0,0,0,0,0,3,17:58,24,2024,202324,0,17:58,17:58,1078,ARI,ARI
2024-04-06,@ LAK,0,1,1,0,0,0,0,0,0,0,0,3,18:14,21,2024,202324,0,18:14,18:14,1094,LAK,LAK
2024-04-08,vs VEG,0,3,3,1,0,0,0,0,0,0,0,2,20:02,23,2024,202324,1,20:02,20:02,1202,VEG,VEG
2024-04-10,vs ARI,1,0,1,1,0,0,0,0,0,0,0,4,20:35,23,2024,202324,1,20:35,20:35,1235,ARI,ARI
2024-04-13,@ EDM,0,1,1,1,2,0,0,0,0,0,0,1,17:36,21,2024,202324,0,17:36,17:36,1056,EDM,EDM
2024-04-16,vs CGY,1,0,1,1,0,0,0,0,0,0,0,5,17:14,23,2024,202324,1,17:14,17:14,1034,CGY,CGY
2022-10-12,@ EDM,1,1,2,-1,0,0,0,0,0,0,0,2,22:01,28,2022,202223,0,22:01,22:01,1321,EDM,EDM
2022-10-15,@ PHI,0,0,0,-1,2,0,0,0,0,0,0,2,21:42,23,2022,202223,0,21:42,21:42,1302,PHI,PHI
2022-10-17,@ WSH,1,0,1,0,0,1,1,0,0,0,0,1,17:36,22,2022,202223,0,17:36,17:36,1056,WSH,WSH
2022-10-18,@ CBJ,0,0,0,-2,0,0,0,0,0,0,0,3,18:15,24,2022,202223,0,18:15,18:15,1095,CBJ,CBJ
2022-10-20,@ MIN,0,0,0,-1,2,0,0,0,0,0,0,2,20:07,22,2022,202223,0,20:07,20:07,1207,MIN,MIN
2022-10-22,vs BUF,0,0,0,-1,0,0,0,0,0,0,0,2,20:59,22,2022,202223,1,20:59,20:59,1259,BUF,BUF
2022-10-24,vs CAR,2,0,2,1,0,1,1,0,0,0,0,2,21:46,30,2022,202223,1,21:46,21:46,1306,CAR,CAR
2022-10-27,@ SEA,0,1,1,0,5,0,0,0,0,0,0,1,21:43,27,2022,202223,0,21:43,21:43,1303,SEA,SEA
2022-10-28,vs PIT,1,0,1,1,4,0,0,0,0,0,0,3,22:24,30,2022,202223,1,22:24,22:24,1344,PIT,PIT
2022-11-01,vs NJD,0,2,2,-1,0,0,0,0,0,0,0,0,21:45,21,2022,202223,1,21:45,21:45,1305,NJD,NJD
2022-11-03,vs ANA,1,0,1,0,0,0,0,0,0,0,0,4,18:52,22,2022,202223,1,18:52,18:52,1132,ANA,ANA
2022-11-05,vs NSH,1,1,2,0,0,0,0,0,0,0,0,4,23:26,29,2022,202223,1,23:26,23:26,1406,NSH,NSH
2022-11-08,@ OTT,0,1,1,1,2,0,0,0,0,0,0,1,22:19,28,2022,202223,0,22:19,22:19,1339,OTT,OTT
2022-11-09,@ MTL,0,0,0,-1,0,0,0,0,0,0,0,2,18:19,25,2022,202223,0,18:19,18:19,1099,MTL,MTL
2022-11-12,@ TOR,1,0,1,-2,0,1,1,0,0,0,0,4,23:06,23,2022,202223,0,23:06,23:06,1386,TOR,TOR
2022-11-13,@ BOS,1,0,1,-2,0,1,1,0,0,0,0,2,22:58,25,2022,202223,0,22:58,22:58,1378,BOS,BOS
2022-11-15,@ BUF,1,0,1,1,0,1,1,0,0,0,0,4,25:05,26,2022,202223,0,25:05,25:05,1505,BUF,BUF
2022-11-18,vs LAK,0,1,1,0,0,0,0,0,0,0,0,1,20:28,24,2022,202223,1,20:28,20:28,1228,LAK,LAK
2022-11-21,vs VEG,0,1,1,-3,2,0,0,0,0,0,0,3,21:42,23,2022,202223,1,21:42,21:42,1302,VEG,VEG
2022-11-23,@ COL,0,1,1,1,2,0,0,0,0,0,0,3,21:58,25,2022,202223,0,21:58,21:58,1318,COL,COL
2022-11-26,@ VEG,1,1,2,1,0,1,1,0,0,1,0,3,18:27,26,2022,202223,0,18:27,18:27,1107,VEG,VEG
2022-11-27,@ SJS,0,2,2,2,0,0,0,0,0,0,0,0,18:46,25,2022,202223,0,18:46,18:46,1126,SJS,SJS
2022-11-29,vs WSH,0,1,1,0,0,0,0,0,0,0,0,2,17:46,22,2022,202223,1,17:46,17:46,1066,WSH,WSH
2022-12-01,vs FLA,0,0,0,-1,5,0,0,0,0,0,0,3,20:43,25,2022,202223,1,20:43,20:43,1243,FLA,FLA
2022-12-03,vs ARI,0,1,1,0,2,0,0,0,0,0,0,2,25:22,27,2022,202223,1,25:22,25:22,1522,ARI,ARI
2022-12-05,vs MTL,0,1,1,0,0,0,0,0,0,0,0,2,19:41,22,2022,202223,1,19:41,19:41,1181,MTL,MTL
2022-12-07,@ SJS,0,0,0,-1,0,0,0,0,0,0,0,0,18:17,23,2022,202223,0,18:17,18:17,1097,SJS,SJS
2022-12-10,vs MIN,0,0,0,-1,0,0,0,0,0,0,0,5,18:06,22,2022,202223,1,18:06,18:06,1086,MIN,MIN
2022-12-14,@ CGY,0,1,1,0,0,0,0,0,0,0,0,3,22:44,29,2022,202223,0,22:44,22:44,1364,CGY,CGY
2022-12-17,vs WPG,0,0,0,-1,0,0,0,0,0,0,0,2,17:48,21,2022,202223,1,17:48,17:48,1068,WPG,WPG
2022-12-19,vs STL,0,0,0,0,2,0,0,0,0,0,0,4,21:42,24,2022,202223,1,21:42,21:42,1302,STL,STL
2022-12-22,vs SEA,0,1,1,-1,0,0,0,0,0,0,0,3,22:22,25,2022,202223,1,22:22,22:22,1342,SEA,SEA
2022-12-23,@ EDM,2,0,2,1,0,1,1,0,0,0,0,5,22:27,27,2022,202223,0,22:27,22:27,1347,EDM,EDM
2022-12-27,vs SJS,0,0,0,0,0,0,0,0,0,0,0,3,17:05,23,2022,202223,1,17:05,17:05,1025,SJS,SJS
2022-12-29,@ WPG,0,0,0,-1,0,0,0,0,0,0,0,5,19:04,24,2022,202223,0,19:04,19:04,1144,WPG,WPG
2022-12-31,@ CGY,0,0,0,-1,2,0,0,0,0,0,0,1,19:17,23,2022,202223,0,19:17,19:17,1157,CGY,CGY
2023-01-03,vs NYI,0,1,1,-2,2,0,0,0,0,0,0,3,18:00,21,2023,202223,1,18:00,18:00,1080,NYI,NYI
2023-01-05,vs COL,1,0,1,2,0,0,0,0,0,0,0,3,21:34,29,2023,202223,1,21:34,21:34,1294,COL,COL
2023-01-08,@ WPG,1,2,3,-1,0,0,0,0,0,0,0,2,19:51,23,2023,202223,0,19:51,19:51,1191,WPG,WPG
2023-01-10,@ PIT,0,0,0,-1,2,0,0,0,0,0,0,1,20:47,24,2023,202223,0,20:47,20:47,1247,PIT,PIT
2023-01-12,@ TBL,1,1,2,1,0,1,1,0,0,0,0,4,20:09,25,2023,202223,0,20:09,20:09,1209,TBL,TBL
2023-01-14,@ FLA,0,0,0,0,0,0,0,0,0,0,0,4,21:37,22,2023,202223,0,21:37,21:37,1297,FLA,FLA
2023-01-15,@ CAR,1,0,1,1,0,0,0,0,0,0,0,4,21:32,23,2023,202223,0,21:32,21:32,1292,CAR,CAR
2023-01-18,vs TBL,0,2,2,-1,0,0,0,0,0,0,0,5,24:15,21,2023,202223,1,24:15,24:15,1455,TBL,TBL
2023-01-20,vs COL,0,0,0,-1,0,0,0,0,0,0,0,4,20:22,21,2023,202223,1,20:22,20:22,1222,COL,COL
2023-01-21,vs EDM,1,0,1,-1,0,0,0,0,0,0,0,1,19:20,21,2023,202223,1,19:20,19:20,1160,EDM,EDM
2023-01-24,vs CHI,0,1,1,2,0,0,0,0,0,0,0,5,19:16,21,2023,202223,1,19:16,19:16,1156,CHI,CHI
2023-01-25,@ SEA,0,0,0,0,2,0,0,0,0,0,0,1,16:30,21,2023,202223,0,16:30,16:30,990,SEA,SEA
2023-01-27,vs CBJ,0,2,2,0,2,0,0,0,0,0,0,7,18:49,27,2023,202223,1,18:49,18:49,1129,CBJ,CBJ
2023-02-06,@ NJD,0,1,1,0,0,0,0,0,0,0,0,1,21:21,31,2023,202223,0,21:21,21:21,1281,NJD,NJD
2023-02-08,@ NYR,0,1,1,0,0,0,0,0,0,0,0,1,18:42,25,2023,202223,0,18:42,18:42,1122,NYR,NYR
2023-02-09,@ NYI,0,1,1,1,0,0,0,0,0,0,0,3,22:54,25,2023,202223,0,22:54,22:54,1374,NYI,NYI
2023-02-11,@ DET,0,1,1,-1,4,0,0,0,0,0,0,5,16:24,25,2023,202223,0,16:24,16:24,984,DET,DET
2023-02-13,vs DET,0,0,0,-1,0,0,0,0,0,0,0,3,19:28,23,2023,202223,1,19:28,19:28,1168,DET,DET
2023-02-15,vs NYR,1,0,1,-3,0,1,1,0,0,0,0,3,19:36,30,2023,202223,1,19:36,19:36,1176,NYR,NYR
2023-02-18,vs PHI,0,2,2,2,0,0,0,0,0,0,0,3,19:24,27,2023,202223,1,19:24,19:24,1164,PHI,PHI
2023-02-21,@ NSH,0,1,1,0,0,0,0,0,0,0,0,4,25:58,31,2023,202223,0,25:58,25:58,1558,NSH,NSH
2023-02-23,@ STL,1,1,2,1,0,0,0,1,1,0,0,5,24:35,29,2023,202223,0,24:35,24:35,1475,STL,STL
2023-02-25,vs BOS,0,0,0,0,0,0,0,0,0,0,0,2,18:37,25,2023,202223,1,18:37,18:37,1117,BOS,BOS
2023-03-02,vs MIN,0,0,0,-1,2,0,0,0,0,0,0,2,20:29,26,2023,202223,1,20:29,20:29,1229,MIN,MIN
2023-03-04,vs TOR,1,1,2,2,0,0,0,1,1,0,0,5,20:32,31,2023,202223,1,20:32,20:32,1232,TOR,TOR
2023-03-06,vs NSH,0,0,0,0,7,0,0,0,0,0,0,3,21:36,26,2023,202223,1,21:36,21:36,1296,NSH,NSH
2023-03-08,vs ANA,2,0,2,1,0,0,0,1,1,1,0,4,20:18,26,2023,202223,1,20:18,20:18,1218,ANA,ANA
2023-03-11,vs OTT,1,1,2,2,0,0,0,1,1,0,0,2,22:22,24,2023,202223,1,22:22,22:22,1342,OTT,OTT
2023-03-14,vs DAL,1,1,2,2,2,0,0,0,0,0,0,3,18:46,24,2023,202223,1,18:46,18:46,1126,DAL,DAL
2023-03-16,@ ARI,0,0,0,0,2,0,0,0,0,0,0,3,22:46,24,2023,202223,0,22:46,22:46,1366,ARI,ARI
2023-03-18,@ LAK,0,2,2,0,0,0,0,0,0,0,0,1,21:52,30,2023,202223,0,21:52,21:52,1312,LAK,LAK
2023-03-19,@ ANA,1,1,2,0,0,0,0,0,0,0,0,4,18:22,24,2023,202223,0,18:22,18:22,1102,ANA,ANA
2023-03-21,vs VEG,2,1,3,1,0,1,1,1,1,0,0,3,22:47,25,2023,202223,1,22:47,22:47,1367,VEG,VEG
2023-03-23,vs SJS,1,1,2,1,0,0,0,0,0,0,0,2,20:06,21,2023,202223,1,20:06,20:06,1206,SJS,SJS
2023-03-25,@ DAL,0,1,1,1,0,0,0,0,0,0,0,1,22:08,29,2023,202223,0,22:08,22:08,1328,DAL,DAL
2023-03-26,@ CHI,0,1,1,1,0,0,0,0,0,0,0,2,17:47,28,2023,202223,0,17:47,17:47,1067,CHI,CHI
2023-03-28,@ STL,0,2,2,-1,0,0,0,0,0,0,0,2,22:12,27,2023,202223,0,22:12,22:12,1332,STL,STL
2023-03-31,vs CGY,0,0,0,-1,0,0,0,0,0,0,0,1,22:42,35,2023,202223,1,22:42,22:42,1362,CGY,CGY
2023-04-02,vs LAK,0,1,1,-1,0,0,0,0,0,0,0,4,25:04,28,2023,202223,1,25:04,25:04,1504,LAK,LAK
2023-04-04,vs SEA,0,0,0,0,0,0,0,0,0,0,0,4,23:06,26,2023,202223,1,23:06,23:06,1386,SEA,SEA
2023-04-06,vs CHI,1,0,1,1,0,0,0,0,0,0,0,2,17:41,23,2023,202223,1,17:41,17:41,1061,CHI,CHI
2023-04-08,vs CGY,0,1,1,0,0,0,0,0,0,0,0,4,21:51,33,2023,202223,1,21:51,21:51,1311,CGY,CGY
2023-04-10,@ LAK,0,0,0,-1,5,0,0,0,0,0,0,3,18:05,21,2023,202223,0,18:05,18:05,1085,LAK,LAK
2023-04-11,@ ANA,1,1,2,1,0,0,0,0,0,1,0,3,20:13,26,2023,202223,0,20:13,20:13,1213,ANA,ANA
2023-04-13,@ ARI,1,1,2,0,0,1,1,0,0,0,0,2,19:08,25,2023,202223,0,19:08,19:08,1148,ARI,ARI
2021-10-13,@ EDM,0,1,1,0,0,0,0,0,0,0,0,3,22:30,29,2021,202122,0,22:30,22:30,1350,EDM,EDM
2021-10-15,@ PHI,1,2,3,0,0,0,0,0,0,0,0,2,23:55,31,2021,202122,0,23:55,23:55,1435,PHI,PHI
2021-10-16,@ DET,0,0,0,-1,0,0,0,0,0,0,0,2,22:54,28,2021,202122,0,22:54,22:54,1374,DET,DET
2021-10-19,@ BUF,0,1,1,-1,0,0,0,0,0,0,0,3,19:14,25,2021,202122,0,19:14,19:14,1154,BUF,BUF
2021-10-21,@ CHI,0,1,1,1,0,0,0,0,0,0,0,3,22:49,30,2021,202122,0,22:49,22:49,1369,CHI,CHI
2021-10-23,@ SEA,0,2,2,0,0,0,0,0,0,0,0,0,19:25,26,2021,202122,0,19:25,19:25,1165,SEA,SEA
2021-10-26,vs MIN,0,0,0,-1,0,0,0,0,0,0,0,0,21:47,27,2021,202122,1,21:47,21:47,1307,MIN,MIN
2021-10-28,vs PHI,0,0,0,0,0,0,0,0,0,0,0,2,22:54,28,2021,202122,1,22:54,22:54,1374,PHI,PHI
2021-10-30,vs EDM,0,1,1,1,0,0,0,0,0,0,0,1,23:53,22,2021,202122,1,23:53,23:53,1433,EDM,EDM
2021-11-02,vs NYR,2,0,2,2,2,0,0,0,0,1,0,7,23:55,28,2021,202122,1,23:55,23:55,1435,NYR,NYR
2021-11-05,vs NSH,0,1,1,0,0,0,0,0,0,0,0,0,21:28,25,2021,202122,1,21:28,21:28,1288,NSH,NSH
2021-11-07,vs DAL,2,0,2,1,0,2,2,0,0,0,0,4,22:19,30,2021,202122,1,22:19,22:19,1339,DAL,DAL
2021-11-09,vs ANA,1,0,1,1,2,0,0,0,0,0,0,4,24:16,30,2021,202122,1,24:16,24:16,1456,ANA,ANA
2021-11-11,@ COL,0,1,1,-1,0,0,0,0,0,0,0,1,18:25,27,2021,202122,0,18:25,18:25,1105,COL,COL
2021-11-13,@ VEG,1,0,1,1,0,0,0,0,0,0,0,5,17:04,25,2021,202122,0,17:04,17:04,1024,VEG,VEG
2021-11-14,@ ANA,0,1,1,0,0,0,0,0,0,0,0,3,19:24,28,2021,202122,0,19:24,19:24,1164,ANA,ANA
2021-11-17,vs COL,0,0,0,-1,2,0,0,0,0,0,0,2,24:16,25,2021,202122,1,24:16,24:16,1456,COL,COL
2021-11-19,vs WPG,0,1,1,-1,0,0,0,0,0,0,0,2,19:04,27,2021,202122,1,19:04,19:04,1144,WPG,WPG
2021-11-21,vs CHI,0,0,0,0,2,0,0,0,0,0,0,4,21:52,26,2021,202122,1,21:52,21:52,1312,CHI,CHI
2021-11-24,@ PIT,0,0,0,-1,0,0,0,0,0,0,0,2,21:25,28,2021,202122,0,21:25,21:25,1285,PIT,PIT
2021-11-26,@ CBJ,0,0,0,-1,0,0,0,0,0,0,0,1,21:09,27,2021,202122,0,21:09,21:09,1269,CBJ,CBJ
2021-11-28,@ BOS,0,0,0,-1,0,0,0,0,0,0,0,3,22:32,27,2021,202122,0,22:32,22:32,1352,BOS,BOS
2021-11-29,@ MTL,0,1,1,0,0,0,0,0,0,0,0,3,19:51,27,2021,202122,0,19:51,19:51,1191,MTL,MTL
2021-12-01,@ OTT,1,2,3,0,0,1,1,0,0,0,0,5,19:30,27,2021,202122,0,19:30,19:30,1170,OTT,OTT
2021-12-04,vs PIT,0,0,0,0,4,0,0,0,0,0,0,2,21:17,24,2021,202122,1,21:17,21:17,1277,PIT,PIT
2021-12-06,vs LAK,1,1,2,0,0,1,1,0,0,0,0,1,18:14,24,2021,202122,1,18:14,18:14,1094,LAK,LAK
2021-12-08,vs BOS,0,1,1,0,2,0,0,0,0,0,0,2,21:10,31,2021,202122,1,21:10,21:10,1270,BOS,BOS
2021-12-10,vs WPG,0,1,1,1,2,0,0,0,0,0,0,5,23:17,26,2021,202122,1,23:17,23:17,1397,WPG,WPG
2021-12-12,vs CAR,0,1,1,1,0,0,0,0,0,0,0,1,19:30,22,2021,202122,1,19:30,19:30,1170,CAR,CAR
2021-12-14,vs CBJ,0,1,1,-2,0,0,0,0,0,0,0,4,20:09,24,2021,202122,1,20:09,20:09,1209,CBJ,CBJ
2021-12-16,@ SJS,1,2,3,3,0,0,0,0,0,0,0,3,21:35,27,2021,202122,0,21:35,21:35,1295,SJS,SJS
2021-12-29,@ ANA,1,1,2,2,2,0,0,0,0,1,0,2,18:13,26,2021,202122,0,18:13,18:13,1093,ANA,ANA
2021-12-30,@ LAK,0,1,1,0,0,0,0,0,0,0,0,0,22:32,26,2021,202122,0,22:32,22:32,1352,LAK,LAK
2022-01-01,@ SEA,0,1,1,0,0,0,0,0,0,0,0,2,20:47,29,2022,202122,0,20:47,20:47,1247,SEA,SEA
2022-01-11,@ FLA,0,0,0,-1,5,0,0,0,0,0,0,5,19:40,24,2022,202122,0,19:40,19:40,1180,FLA,FLA
2022-01-13,@ TBL,0,0,0,-1,0,0,0,0,0,0,0,2,21:52,26,2022,202122,0,21:52,21:52,1312,TBL,TBL
2022-01-15,@ CAR,0,0,0,-1,0,0,0,0,0,0,0,0,20:07,23,2022,202122,0,20:07,20:07,1207,CAR,CAR
2022-01-16,@ WSH,1,1,2,1,0,0,0,0,0,0,0,4,20:22,24,2022,202122,0,20:22,20:22,1222,WSH,WSH
2022-01-18,@ NSH,0,1,1,0,0,0,0,0,0,0,0,1,22:28,25,2022,202122,0,22:28,22:28,1348,NSH,NSH
2022-01-25,vs EDM,0,1,1,1,0,0,0,0,0,0,0,4,24:38,28,2022,202122,1,24:38,24:38,1478,EDM,EDM
2022-01-27,@ WPG,3,1,4,2,0,1,1,0,0,1,0,5,18:35,25,2022,202122,0,18:35,18:35,1115,WPG,WPG
2022-01-29,@ CGY,0,0,0,0,0,0,0,0,0,0,0,1,21:21,34,2022,202122,0,21:21,21:21,1281,CGY,CGY
2022-01-31,@ CHI,0,0,0,1,2,0,0,0,0,0,0,1,18:23,23,2022,202122,0,18:23,18:23,1103,CHI,CHI
2022-02-01,@ NSH,0,0,0,0,2,0,0,0,0,0,0,0,20:19,24,2022,202122,0,20:19,20:19,1219,NSH,NSH
2022-02-08,vs ARI,1,1,2,1,0,0,0,0,0,0,0,3,22:01,24,2022,202122,1,22:01,22:01,1321,ARI,ARI
2022-02-09,vs NYI,0,0,0,-3,4,0,0,0,0,0,0,3,16:19,22,2022,202122,1,16:19,16:19,979,NYI,NYI
2022-02-12,vs TOR,1,1,2,1,0,0,0,0,0,0,0,1,26:20,28,2022,202122,1,26:20,26:20,1580,TOR,TOR
2022-02-17,@ SJS,1,1,2,0,4,0,0,0,0,1,0,3,19:36,24,2022,202122,0,19:36,19:36,1176,SJS,SJS
2022-02-19,vs ANA,0,1,1,-2,2,0,0,0,0,0,0,2,18:44,25,2022,202122,1,18:44,18:44,1124,ANA,ANA
2022-02-21,vs SEA,0,2,2,0,0,0,0,0,0,0,0,4,21:41,25,2022,202122,1,21:41,21:41,1301,SEA,SEA
2022-02-24,vs CGY,2,2,4,2,0,1,1,0,0,1,0,3,16:28,21,2022,202122,1,16:28,16:28,988,CGY,CGY
2022-02-27,@ NYR,0,2,2,3,0,0,0,0,0,0,0,0,18:29,25,2022,202122,0,18:29,18:29,1109,NYR,NYR
2022-02-28,@ NJD,0,1,1,0,0,0,0,0,0,0,0,2,19:07,24,2022,202122,0,19:07,19:07,1147,NJD,NJD
2022-03-03,@ NYI,1,0,1,0,0,0,0,0,0,0,0,4,18:17,21,2022,202122,0,18:17,18:17,1097,NYI,NYI
2022-03-05,@ TOR,1,1,2,-1,0,0,0,0,0,0,0,1,19:12,26,2022,202122,0,19:12,19:12,1152,TOR,TOR
2022-03-09,vs MTL,1,3,4,1,2,0,0,0,0,0,0,1,20:06,27,2022,202122,1,20:06,20:06,1206,MTL,MTL
2022-03-11,vs WSH,0,2,2,0,0,0,0,0,0,0,0,0,22:01,28,2022,202122,1,22:01,22:01,1321,WSH,WSH
2022-03-13,vs TBL,1,0,1,1,0,0,0,0,0,0,0,8,22:28,23,2022,202122,1,22:28,22:28,1348,TBL,TBL
2022-03-15,vs NJD,0,3,3,2,0,0,0,0,0,0,0,7,20:43,28,2022,202122,1,20:43,20:43,1243,NJD,NJD
2022-03-17,vs DET,0,0,0,-1,0,0,0,0,0,0,0,4,21:53,20,2022,202122,1,21:53,21:53,1313,DET,DET
2022-03-19,vs CGY,0,0,0,-1,0,0,0,0,0,0,0,1,20:29,21,2022,202122,1,20:29,20:29,1229,CGY,CGY
2022-03-20,vs BUF,1,1,2,0,0,0,0,0,0,0,0,2,22:05,25,2022,202122,1,22:05,22:05,1325,BUF,BUF
2022-03-23,@ COL,1,1,2,2,0,0,0,0,0,1,0,1,22:31,30,2022,202122,0,22:31,22:31,1351,COL,COL
2022-03-24,@ MIN,1,0,1,-2,0,1,1,0,0,0,0,4,21:47,29,2022,202122,0,21:47,21:47,1307,MIN,MIN
2022-03-26,@ DAL,1,1,2,1,0,0,0,0,0,0,0,6,22:16,28,2022,202122,0,22:16,22:16,1336,DAL,DAL
2022-03-28,@ STL,0,0,0,-3,0,0,0,0,0,0,0,5,20:31,24,2022,202122,0,20:31,20:31,1231,STL,STL
2022-03-30,vs STL,0,1,1,-1,0,0,0,0,0,0,0,4,22:38,25,2022,202122,1,22:38,22:38,1358,STL,STL
2022-04-03,vs VEG,1,0,1,0,0,0,0,0,0,0,0,5,21:46,26,2022,202122,1,21:46,21:46,1306,VEG,VEG
2022-04-06,@ VEG,0,2,2,2,2,0,0,0,0,0,0,2,18:17,23,2022,202122,0,18:17,18:17,1097,VEG,VEG
2022-04-07,@ ARI,0,1,1,0,0,0,0,0,0,0,0,0,19:12,25,2022,202122,0,19:12,19:12,1152,ARI,ARI
