Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2021-11-26,@ NYI,0,1,1,1,0,0,0,0,0,0,0,4,18:36,25,2021,202122,0,18:36,18:36,1116,NYI,NYI
2021-11-27,vs MTL,1,2,3,-2,0,0,0,0,0,0,0,5,21:44,25,2021,202122,1,21:44,21:44,1304,MTL,MTL
2021-11-29,@ CGY,0,1,1,0,0,0,0,0,0,0,0,0,21:06,27,2021,202122,0,21:06,21:06,1266,CGY,CGY
2021-12-01,@ EDM,0,1,1,-4,0,0,0,0,0,0,0,1,22:03,22,2021,202122,0,22:03,22:03,1323,EDM,EDM
2021-12-04,@ VAN,1,2,3,2,0,0,0,0,0,0,0,5,19:02,24,2021,202122,0,19:02,19:02,1142,VAN,VAN
2021-12-06,@ SEA,1,1,2,3,0,0,0,0,0,1,0,3,14:46,25,2021,202122,0,14:46,14:46,886,SEA,SEA
2021-12-10,@ WSH,0,2,2,1,0,0,0,0,0,0,0,2,18:52,26,2021,202122,0,18:52,18:52,1132,WSH,WSH
2021-12-11,vs ANA,0,0,0,0,0,0,0,0,0,0,0,2,19:41,23,2021,202122,1,19:41,19:41,1181,ANA,ANA
2021-12-14,vs MTL,0,2,2,3,0,0,0,0,0,0,0,6,22:06,21,2021,202122,1,22:06,22:06,1326,MTL,MTL
2021-12-17,vs BUF,0,1,1,0,0,0,0,0,0,0,0,3,20:53,26,2021,202122,1,20:53,20:53,1253,BUF,BUF
2021-12-19,@ NJD,0,0,0,0,2,0,0,0,0,0,0,0,20:56,25,2021,202122,0,20:56,20:56,1256,NJD,NJD
2022-01-02,vs SJS,0,2,2,3,0,0,0,0,0,0,0,2,19:39,28,2022,202122,1,19:39,19:39,1179,SJS,SJS
2022-01-05,vs STL,1,1,2,2,2,0,0,0,0,0,0,2,18:44,30,2022,202122,1,18:44,18:44,1124,STL,STL
2022-01-06,@ PHI,0,2,2,1,0,0,0,0,0,0,0,2,15:39,23,2022,202122,0,15:39,15:39,939,PHI,PHI
2022-01-08,@ DAL,0,0,0,1,0,0,0,0,0,0,0,4,20:56,28,2022,202122,0,20:56,20:56,1256,DAL,DAL
2022-01-11,@ ANA,0,0,0,0,0,0,0,0,0,0,0,3,20:53,21,2022,202122,0,20:53,20:53,1253,ANA,ANA
2022-01-13,@ LAK,0,0,0,-1,0,0,0,0,0,0,0,0,18:37,22,2022,202122,0,18:37,18:37,1117,LAK,LAK
2022-01-15,@ SJS,0,1,1,1,0,0,0,0,0,0,0,3,19:13,25,2022,202122,0,19:13,19:13,1153,SJS,SJS
2022-01-17,@ VEG,1,0,1,2,0,0,0,0,0,0,0,4,18:16,25,2022,202122,0,18:16,18:16,1096,VEG,VEG
2022-01-20,vs OTT,1,0,1,0,0,1,1,0,0,0,0,5,20:26,22,2022,202122,1,20:26,20:26,1226,OTT,OTT
2022-01-21,@ CBJ,3,1,4,2,4,1,1,0,0,0,0,6,20:09,23,2022,202122,0,20:09,20:09,1209,CBJ,CBJ
