Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
54,2017-02-15,54,19-066,CGY,,PHI,W,1,1,2,3,0,1,0,0,0,1,0,0,2,50.0,21,14:04,1,1,1,1,50.0
55,2017-02-18,55,19-069,CGY,@,VAN,L-OT,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,17,13:14,1,0,0,2,0.0
56,2017-02-21,56,19-072,CGY,@,NSH,W,0,2,2,1,2,0,0,0,0,2,0,0,3,0.0,19,13:22,1,0,0,0,
57,2017-02-23,57,19-074,CGY,@,TBL,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,13:44,0,0,0,0,
58,2017-02-24,58,19-075,CGY,@,FLA,W,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,18,14:03,1,0,0,0,
59,2017-02-26,59,19-077,CGY,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,13:31,0,0,0,1,0.0
60,2017-02-28,60,19-079,CGY,,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,15:47,1,2,0,0,
61,2017-03-03,61,19-082,CGY,,DET,W,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,22,16:54,0,0,0,0,
62,2017-03-05,62,19-084,CGY,,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,18,14:42,0,1,0,0,
63,2017-03-09,63,19-088,CGY,,MTL,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,21,15:01,2,0,1,0,100.0
64,2017-03-11,64,19-090,CGY,@,WPG,W,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,20,15:45,0,0,0,0,
65,2017-03-13,65,19-092,CGY,,PIT,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,17:06,0,1,0,0,
66,2017-03-15,66,19-094,CGY,,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,18:05,0,1,0,0,
67,2017-03-17,67,19-096,CGY,,DAL,W,1,1,2,3,0,1,0,0,1,1,0,0,2,50.0,22,15:52,0,0,0,0,
68,2017-03-19,68,19-098,CGY,,LAK,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,19,13:45,0,0,0,0,
69,2017-03-25,69,19-104,CGY,@,STL,W,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,20,16:28,1,0,0,0,
70,2017-03-27,70,19-106,CGY,,COL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,16:18,0,1,0,0,
71,2017-03-29,71,19-108,CGY,,LAK,L,0,0,0,-2,7,0,0,0,0,0,0,0,0,,18,12:30,2,0,0,0,
72,2017-03-31,72,19-110,CGY,,SJS,W,0,1,1,-1,0,0,0,0,0,0,1,0,3,0.0,21,15:17,0,2,0,0,
73,2017-04-02,73,19-112,CGY,,ANA,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,17:59,0,0,0,0,
74,2017-04-04,74,19-114,CGY,@,ANA,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,17,16:40,0,0,0,0,
75,2017-04-06,75,19-116,CGY,@,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,14:19,0,1,0,0,
76,2017-04-08,76,19-118,CGY,@,SJS,L,0,1,1,1,0,0,0,0,0,1,0,0,0,,20,18:38,0,1,0,0,
