Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
24,2016-11-29,24,23-260,NYR,,CAR,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,17:31,2,2,6,6,50.0
25,2016-12-01,25,23-262,NYR,@,BUF,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,18,15:42,1,1,3,6,33.3
26,2016-12-03,26,23-264,NYR,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,11:43,0,4,1,0,100.0
27,2016-12-06,27,23-267,NYR,@,NYI,L,0,1,1,1,2,0,0,0,0,1,0,0,1,0.0,27,21:42,4,1,0,1,0.0
28,2016-12-08,28,23-269,NYR,@,WPG,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,25,17:52,1,0,0,1,0.0
29,2016-12-09,29,23-270,NYR,@,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,17:30,1,0,2,0,100.0
30,2016-12-11,30,23-272,NYR,,NJD,W,1,0,1,1,0,0,0,1,0,0,0,0,1,100.0,19,14:11,0,2,0,2,0.0
31,2016-12-13,31,23-274,NYR,,CHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,18:12,1,0,0,1,0.0
32,2016-12-15,32,23-276,NYR,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,16:30,0,0,0,1,0.0
33,2016-12-17,33,23-278,NYR,@,NSH,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,17:22,1,1,0,0,
34,2016-12-18,34,23-279,NYR,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,21:07,2,0,1,0,100.0
35,2016-12-20,35,23-281,NYR,@,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,16:35,1,0,5,0,100.0
36,2016-12-23,36,23-284,NYR,,MIN,L,0,0,0,-4,0,0,0,0,0,0,0,0,1,0.0,19,15:36,1,0,1,0,100.0
37,2016-12-27,37,23-288,NYR,,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,30,15:06,0,0,0,2,0.0
38,2016-12-29,38,23-290,NYR,@,ARI,W,1,1,2,0,0,1,0,0,0,0,1,0,1,100.0,22,13:38,1,1,0,1,0.0
39,2016-12-31,39,23-292,NYR,@,COL,W,2,0,2,2,0,2,0,0,1,0,0,0,3,66.7,25,16:40,1,0,1,0,100.0
40,2017-01-03,40,23-295,NYR,,BUF,L,0,1,1,1,0,0,0,0,0,1,0,0,0,,24,13:45,0,1,0,0,
41,2017-01-04,41,23-296,NYR,@,PHI,W,0,2,2,2,0,0,0,0,0,2,0,0,0,,29,16:50,0,1,2,3,40.0
42,2017-01-07,42,23-299,NYR,@,CBJ,W,0,1,1,1,0,0,0,0,0,0,1,0,0,,26,17:14,1,1,1,2,33.3
43,2017-01-13,43,23-305,NYR,,TOR,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,22,17:02,1,0,4,2,66.7
44,2017-01-14,44,23-306,NYR,@,MTL,L,1,0,1,1,5,0,0,1,0,0,0,0,2,50.0,22,13:44,3,1,5,10,33.3
45,2017-01-17,45,23-309,NYR,,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,17:08,1,0,1,2,33.3
46,2017-01-19,46,23-311,NYR,@,TOR,W,1,0,1,1,0,1,0,0,1,0,0,0,4,25.0,27,17:22,2,1,3,1,75.0
47,2017-01-22,47,23-314,NYR,@,DET,W,1,0,1,1,0,1,0,0,1,0,0,0,1,100.0,26,17:41,0,0,1,5,16.7
48,2017-01-23,48,23-315,NYR,,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,24,17:41,1,2,3,6,33.3
49,2017-01-25,49,23-317,NYR,,PHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,17:20,2,1,4,8,33.3
50,2017-01-31,50,23-323,NYR,,CBJ,L,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,23,15:54,0,1,8,8,50.0
51,2017-02-02,51,23-325,NYR,@,BUF,W,0,2,2,1,0,0,0,0,0,1,1,0,4,0.0,27,17:38,1,0,7,4,63.6
52,2017-02-05,52,23-328,NYR,,CGY,W,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,24,14:35,2,0,3,6,33.3
53,2017-02-07,53,23-330,NYR,,ANA,W,0,2,2,2,0,0,0,0,0,2,0,0,0,,25,19:45,1,4,1,2,33.3
54,2017-02-09,54,23-332,NYR,,NSH,W,2,0,2,3,0,2,0,0,1,0,0,0,3,66.7,26,15:37,1,0,1,1,50.0
55,2017-02-11,55,23-334,NYR,,COL,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,23,18:20,0,0,1,2,33.3
56,2017-02-13,56,23-336,NYR,@,CBJ,W,0,1,1,0,2,0,0,0,0,0,0,1,0,,25,19:23,0,0,3,3,50.0
57,2017-02-16,57,23-339,NYR,@,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,17:49,2,0,0,3,0.0
58,2017-02-19,58,23-342,NYR,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,18:37,0,0,4,2,66.7
59,2017-02-21,59,23-344,NYR,,MTL,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,20:17,0,0,0,4,0.0
60,2017-02-23,60,23-346,NYR,@,TOR,W,1,0,1,1,2,1,0,0,0,0,0,0,1,100.0,27,17:00,1,0,4,2,66.7
61,2017-02-25,61,23-348,NYR,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,14:18,2,0,9,3,75.0
62,2017-02-26,62,23-349,NYR,,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,16:05,0,0,5,4,55.6
63,2017-02-28,63,23-351,NYR,,WSH,L,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,22,15:40,1,0,4,5,44.4
64,2017-03-02,64,23-353,NYR,@,BOS,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,25,18:29,2,3,1,1,50.0
65,2017-03-04,65,23-355,NYR,,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,15:45,3,0,2,4,33.3
66,2017-03-06,66,23-357,NYR,@,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,18:48,0,1,3,5,37.5
67,2017-03-07,67,23-358,NYR,@,FLA,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,23,14:05,2,0,1,1,50.0
68,2017-03-09,68,23-360,NYR,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,18:08,2,0,0,1,0.0
69,2017-03-12,69,23-363,NYR,@,DET,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,19,14:01,3,0,1,3,25.0
70,2017-03-13,70,23-364,NYR,,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,15:12,0,0,5,1,83.3
71,2017-03-17,71,24-003,NYR,,FLA,L-SO,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3,24,17:54,1,1,2,3,40.0
72,2017-03-18,72,24-004,NYR,@,MIN,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,19,13:56,0,0,1,2,33.3
73,2017-03-21,73,24-007,NYR,@,NJD,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,28,19:24,4,0,3,2,60.0
74,2017-03-22,74,24-008,NYR,,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,18:41,2,2,2,0,100.0
75,2017-03-25,75,24-011,NYR,@,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,14:44,2,3,0,2,0.0
76,2017-03-26,76,24-012,NYR,@,ANA,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,21,13:19,1,0,3,2,60.0
77,2017-03-28,77,24-014,NYR,@,SJS,L-OT,2,0,2,-2,0,1,1,0,0,0,0,0,4,50.0,28,18:26,0,2,1,0,100.0
78,2017-03-31,78,24-017,NYR,,PIT,L-SO,0,2,2,2,0,0,0,0,0,2,0,0,3,0.0,26,17:28,0,1,1,1,50.0
79,2017-04-02,79,24-019,NYR,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,14:46,0,0,2,6,25.0
80,2017-04-05,80,24-022,NYR,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18:07,1,1,0,4,0.0
81,2017-04-08,81,24-025,NYR,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,13:52,0,0,1,3,25.0
82,2017-04-09,82,24-026,NYR,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,14:05,1,0,0,0,
1,2015-10-07,1,22-207,NYR,@,CHI,W,0,2,2,2,0,0,0,0,0,2,0,0,0,,18,12:16,3,0,0,0,
2,2015-10-09,2,22-209,NYR,@,CBJ,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,18,13:12,1,0,3,1,75.0
3,2015-10-10,3,22-210,NYR,,CBJ,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,17,11:19,4,2,1,4,20.0
4,2015-10-13,4,22-213,NYR,,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,18,13:31,1,0,2,0,100.0
5,2015-10-15,5,22-215,NYR,@,MTL,L,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,21,16:36,2,0,3,3,50.0
6,2015-10-18,6,22-218,NYR,,NJD,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,16,14:11,1,0,1,1,50.0
7,2015-10-19,7,22-219,NYR,,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,13:43,0,2,0,0,
8,2015-10-22,8,22-222,NYR,,ARI,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,20,13:26,8,0,0,1,0.0
9,2015-10-24,9,22-224,NYR,@,PHI,L-SO,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,22,15:24,1,0,3,1,75.0
10,2015-10-25,10,22-225,NYR,,CGY,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,18,15:15,1,0,3,1,75.0
11,2015-10-30,11,22-230,NYR,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,15:05,3,3,2,2,50.0
12,2015-11-03,12,22-234,NYR,,WSH,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,17,16:02,3,2,0,1,0.0
13,2015-11-06,13,22-237,NYR,@,COL,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,18,13:00,2,0,1,1,50.0
14,2015-11-07,14,22-238,NYR,@,ARI,W,1,0,1,2,0,1,0,0,1,0,0,0,1,100.0,17,9:55,2,0,2,3,40.0
15,2015-11-10,15,22-241,NYR,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,11:05,1,0,0,1,0.0
16,2015-11-12,16,22-243,NYR,,STL,W,1,1,2,2,0,1,0,0,1,1,0,0,2,50.0,20,13:51,4,0,0,1,0.0
17,2015-11-14,17,22-245,NYR,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,15:34,1,0,0,3,0.0
18,2015-11-15,18,22-246,NYR,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,14:17,1,0,3,4,42.9
19,2015-11-19,19,22-250,NYR,@,TBL,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,11:36,2,0,1,4,20.0
20,2015-11-21,20,22-252,NYR,@,FLA,W,0,1,1,1,4,0,0,0,0,1,0,0,0,,21,11:33,0,0,0,0,
21,2015-11-23,21,22-254,NYR,,NSH,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,13,9:08,3,0,0,0,
22,2015-11-25,22,22-256,NYR,,MTL,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,12:17,1,0,0,0,
23,2015-11-27,23,22-258,NYR,@,BOS,L,1,1,2,-1,0,0,1,0,0,1,0,0,3,33.3,18,11:09,3,0,0,0,
24,2015-11-28,24,22-259,NYR,,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,20,14:14,2,2,0,0,
25,2015-11-30,25,22-261,NYR,,CAR,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,15,8:34,3,0,0,2,0.0
26,2015-12-02,26,22-263,NYR,@,NYI,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,19,13:01,8,0,0,0,
27,2015-12-03,27,22-264,NYR,,COL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,12:00,2,1,1,3,25.0
28,2015-12-06,28,22-267,NYR,,OTT,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,17,11:38,2,1,0,1,0.0
29,2015-12-09,29,22-270,NYR,@,VAN,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,13:21,0,1,0,0,
30,2015-12-11,30,22-272,NYR,@,EDM,L,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,24,14:44,4,0,0,1,0.0
31,2015-12-12,31,22-273,NYR,@,CGY,L-OT,1,1,2,1,0,1,0,0,0,1,0,0,1,100.0,20,13:42,0,2,1,1,50.0
32,2015-12-15,32,22-276,NYR,,EDM,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,18,13:01,2,0,2,3,40.0
33,2015-12-17,33,22-278,NYR,@,MIN,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,21,15:37,2,1,3,4,42.9
34,2015-12-18,34,22-279,NYR,@,WPG,L,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,19,12:57,1,2,1,1,50.0
35,2015-12-20,35,22-281,NYR,,WSH,L,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,21,15:30,0,0,1,0,100.0
36,2015-12-22,36,22-283,NYR,,ANA,W,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,16,10:23,1,0,0,0,
37,2015-12-28,37,22-289,NYR,@,NSH,L,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,19,15:34,5,0,0,1,0.0
38,2015-12-30,38,22-291,NYR,@,TBL,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,19,15:03,2,0,0,0,
39,2016-01-02,39,22-294,NYR,@,FLA,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,19:29,4,0,0,0,
40,2016-01-05,40,22-297,NYR,,DAL,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,24,19:43,2,2,1,0,100.0
41,2016-01-09,41,22-301,NYR,,WSH,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,15:44,2,0,0,2,0.0
42,2016-01-11,42,22-303,NYR,,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,22,17:25,3,1,0,0,
43,2016-01-14,43,22-306,NYR,@,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,11:52,4,0,0,0,
44,2016-01-16,44,22-308,NYR,@,PHI,W,1,0,1,0,0,0,1,0,0,0,0,0,2,50.0,20,15:09,3,1,1,0,100.0
45,2016-01-17,45,22-309,NYR,@,WSH,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,25,16:06,1,0,0,3,0.0
46,2016-01-19,46,22-311,NYR,,VAN,W,1,0,1,2,0,1,0,0,1,0,0,0,8,12.5,27,20:07,3,1,0,0,
47,2016-01-22,47,22-314,NYR,@,CAR,W,2,0,2,1,0,2,0,0,0,0,0,0,2,100.0,26,16:11,6,1,0,1,0.0
48,2016-01-24,48,22-316,NYR,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,19:55,2,1,0,1,0.0
49,2016-01-25,49,22-317,NYR,,BUF,W,1,0,1,3,0,1,0,0,1,0,0,0,2,50.0,20,15:17,4,0,1,2,33.3
50,2016-02-02,50,22-325,NYR,@,NJD,L,2,0,2,2,0,2,0,0,0,0,0,0,3,66.7,23,18:13,1,1,0,0,
51,2016-02-04,51,22-327,NYR,,MIN,W,1,1,2,2,0,1,0,0,0,1,0,0,2,50.0,21,17:20,1,0,2,1,66.7
52,2016-02-06,52,22-329,NYR,@,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,21:15,2,1,2,2,50.0
53,2016-02-08,53,22-331,NYR,,NJD,W,1,0,1,1,0,1,0,0,1,0,0,0,1,100.0,26,20:12,4,1,1,1,50.0
54,2016-02-10,54,22-333,NYR,@,PIT,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,22,16:26,7,0,0,0,
55,2016-02-12,55,22-335,NYR,,LAK,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,24,19:37,3,2,0,1,0.0
56,2016-02-14,56,22-337,NYR,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,16:22,2,1,2,1,66.7
57,2016-02-17,57,22-340,NYR,,CHI,L,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,22,18:25,2,1,3,1,75.0
58,2016-02-18,58,22-341,NYR,@,TOR,W,0,3,3,3,0,0,0,0,0,2,1,0,0,,20,15:32,1,0,0,1,0.0
59,2016-02-21,59,22-344,NYR,,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,18:00,2,1,2,1,66.7
60,2016-02-23,60,22-346,NYR,@,NJD,L,0,0,0,0,15,0,0,0,0,0,0,0,1,0.0,18,11:39,1,0,0,0,
61,2016-02-25,61,22-348,NYR,@,STL,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,18:05,1,0,0,1,0.0
62,2016-02-27,62,22-350,NYR,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,17:52,3,1,0,1,0.0
63,2016-02-29,63,22-352,NYR,,CBJ,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,23,16:28,0,1,0,1,0.0
64,2016-03-03,64,22-355,NYR,@,PIT,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,21,17:05,2,0,2,1,66.7
65,2016-03-04,65,22-356,NYR,@,WSH,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,21,17:04,1,0,1,0,100.0
66,2016-03-06,66,22-358,NYR,,NYI,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,13,6:35,2,0,0,0,
67,2016-03-08,67,22-360,NYR,@,BUF,W,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,20,14:15,3,0,2,1,66.7
68,2016-03-12,68,22-364,NYR,@,DET,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,21,17:30,4,1,1,5,16.7
69,2016-03-13,69,22-365,NYR,,PIT,L,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,23,16:58,1,0,2,1,66.7
70,2016-03-16,70,23-002,NYR,@,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,22,18:00,3,1,1,0,100.0
71,2016-03-17,71,23-003,NYR,@,LAK,L-OT,1,1,2,2,0,1,0,0,0,1,0,0,2,50.0,22,14:27,2,1,0,1,0.0
72,2016-03-19,72,23-005,NYR,@,SJS,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,14:28,1,2,0,1,0.0
73,2016-03-21,73,23-007,NYR,,FLA,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,14:20,0,0,1,0,100.0
74,2016-03-23,74,23-009,NYR,,BOS,W,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,25,16:41,0,0,2,2,50.0
75,2016-03-26,75,23-012,NYR,@,MTL,W,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,18,12:44,0,0,1,0,100.0
76,2016-03-27,76,23-013,NYR,,PIT,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,16:12,1,1,2,0,100.0
77,2016-03-31,77,23-017,NYR,@,CAR,L,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,20,16:58,0,0,1,4,20.0
78,2016-04-02,78,23-019,NYR,,BUF,L,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,22,16:47,1,1,2,1,66.7
79,2016-04-04,79,23-021,NYR,@,CBJ,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,16:12,1,0,0,0,
80,2016-04-05,80,23-022,NYR,,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,18:27,3,2,0,0,
81,2016-04-07,81,23-024,NYR,,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,19,17:27,2,2,1,1,50.0
82,2016-04-09,82,23-026,NYR,,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,15:33,1,1,0,1,0.0
1,2014-10-09,1,21-209,NYR,@,STL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,12:09,1,2,0,8,0.0
2,2014-10-11,2,21-211,NYR,@,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,18,12:40,2,0,4,3,57.1
3,2014-10-12,3,21-212,NYR,,TOR,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,16,11:30,1,1,5,3,62.5
4,2014-11-29,4,21-260,NYR,,PHI,W,1,1,2,2,0,1,0,0,0,1,0,0,5,20.0,14,12:37,2,0,1,1,50.0
5,2014-12-01,5,21-262,NYR,,TBL,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,12,8:59,1,0,0,2,0.0
6,2014-12-06,6,21-267,NYR,@,DET,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,11,8:17,3,0,0,0,
7,2014-12-08,7,21-269,NYR,,PIT,W,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,23,14:18,3,1,1,1,50.0
8,2014-12-13,8,21-274,NYR,@,VAN,W,1,0,1,0,0,1,0,0,1,0,0,0,1,100.0,21,14:39,3,0,2,2,50.0
9,2014-12-14,9,21-275,NYR,@,EDM,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,20,13:20,0,0,5,6,45.5
10,2014-12-16,10,21-277,NYR,@,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,15:07,0,3,5,8,38.5
11,2014-12-20,11,21-281,NYR,@,CAR,W,1,0,1,-1,2,0,1,0,0,0,0,0,2,50.0,18,11:35,1,0,0,2,0.0
12,2014-12-21,12,21-282,NYR,,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,13:01,1,1,2,2,50.0
13,2014-12-23,13,21-284,NYR,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,13:11,3,0,2,0,100.0
14,2014-12-29,14,21-290,NYR,@,DAL,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,16,9:09,1,0,1,1,50.0
15,2014-12-31,15,21-292,NYR,@,FLA,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,13:25,0,0,1,0,100.0
16,2015-01-03,16,21-295,NYR,,BUF,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,20,13:37,0,1,2,2,50.0
17,2015-01-07,17,21-299,NYR,@,ANA,W,0,2,2,2,0,0,0,0,0,2,0,0,1,0.0,19,12:16,1,0,1,1,50.0
18,2015-01-08,18,21-300,NYR,@,LAK,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,19,13:48,4,0,1,0,100.0
19,2015-01-10,19,21-302,NYR,@,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,11:24,2,0,0,2,0.0
20,2015-01-13,20,21-305,NYR,,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,16:37,2,2,4,2,66.7
21,2015-01-15,21,21-307,NYR,@,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,14:12,2,1,8,9,47.1
22,2015-01-18,22,21-310,NYR,@,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,15:30,1,0,1,1,50.0
23,2015-01-20,23,21-312,NYR,,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,13:29,2,2,0,2,0.0
24,2015-01-27,24,21-319,NYR,@,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,18,12:58,1,0,0,4,0.0
25,2015-01-31,25,21-323,NYR,,CAR,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,19,12:35,2,1,0,1,0.0
26,2015-02-07,26,21-330,NYR,@,NSH,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,11:29,1,1,7,3,70.0
27,2015-02-08,27,21-331,NYR,,DAL,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,13:01,4,0,2,5,28.6
28,2015-02-10,28,21-333,NYR,@,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,15,11:44,0,0,0,0,
29,2015-02-12,29,21-335,NYR,@,COL,W,0,1,1,3,2,0,0,0,0,1,0,0,2,0.0,20,10:31,1,0,2,0,100.0
30,2015-02-14,30,21-337,NYR,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,21,13:36,1,0,2,0,100.0
31,2015-02-16,31,21-339,NYR,@,NYI,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,17,12:07,1,0,2,0,100.0
32,2015-02-19,32,21-342,NYR,,VAN,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,13:48,1,0,0,0,
33,2015-02-20,33,21-343,NYR,@,BUF,W,0,1,1,1,10,0,0,0,0,1,0,0,0,,17,10:49,0,0,3,2,60.0
34,2015-02-22,34,21-345,NYR,,CBJ,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,12:51,4,0,4,3,57.1
35,2015-02-24,35,21-347,NYR,,CGY,W,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,17,12:38,0,0,2,2,50.0
36,2015-02-26,36,21-349,NYR,,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,9:20,1,0,3,3,50.0
37,2015-02-28,37,21-351,NYR,@,PHI,L,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,21,12:14,3,1,1,2,33.3
38,2015-03-02,38,21-353,NYR,,NSH,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,11:27,1,0,0,2,0.0
39,2015-03-04,39,21-355,NYR,@,DET,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,12:33,3,0,1,2,33.3
40,2015-03-08,40,21-359,NYR,@,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,10:54,3,1,4,2,66.7
41,2015-03-10,41,21-361,NYR,@,NYI,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,12:48,3,0,1,2,33.3
42,2015-03-11,42,21-362,NYR,@,WSH,W,1,0,1,2,0,1,0,0,1,0,0,0,1,100.0,23,9:33,0,0,1,3,25.0
43,2015-03-14,43,22-000,NYR,@,BUF,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,15,10:00,1,0,1,0,100.0
44,2015-03-15,44,22-001,NYR,,FLA,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,14,11:02,2,0,2,2,50.0
45,2015-03-18,45,22-004,NYR,,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,13:14,1,0,1,2,33.3
46,2015-03-21,46,22-007,NYR,@,CAR,W,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,21,16:09,1,1,1,1,50.0
47,2015-03-22,47,22-008,NYR,,ANA,W,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,20,12:40,2,1,0,1,0.0
